sub_num,trial_num,trial_type,relation1,relation2,pair1_word1,pair1_word2,pair2_word1,pair2_word2,rating,RT
1052,24,between-subtype,2j,2d,celebrity,privacy,game,referee,1,6547
1052,25,between-subtype,4f,4e,evil,angelic,fragile,unbreakable,6,9275
1052,26,between-subtype,2a,2h,dog,tail,bird,feathers,5,29411
1052,27,within-subtype,6c,6c,depression,joy,deceit,truth,7,4709
1052,28,between-subtype,3d,3h,push,shove,force,pressure,5,5779
1052,29,between-type,4g,6e,obey,protest,glutton,fast,6,7674
1052,30,within-subtype,10d,10d,map,journey,choreography,performance,7,5364
1052,31,within-subtype,8f,8f,medicine,recovery,hug,comfort,6,4250
1052,32,between-subtype,9e,9b,stream,bank,uterus,baby,1,9147
1052,33,attention check,,,representations,,simultaneously,,1,12057
1052,34,between-subtype,5i,5a,smash,flat,pillow,soft,2,4879
1052,35,between-subtype,8a,8c,exercise,fitness,water,shower,2,7579
1052,36,between-subtype,8a,8d,explosion,damage,drink,hydrate,5,4732
1052,37,within-subtype,7c,7c,programmer,computer,barber,scissors,6,6803
1052,38,within-subtype,10e,10e,anthropology,humans,oceanography,oceans,7,5380
1052,39,between-subtype,5f,5e,intransigent,resist,rabbit,hop,2,7836
1052,40,between-type,7f,6b,tip,waiter,inexorable,halted,1,5348
1052,41,within-subtype,3c,3c,breathe,hyperventilate,chilled,hypothermia,6,6911
1052,42,within-subtype,9b,9b,dairy,milk,school,learning,3,7343
1052,43,within-subtype,10e,10e,mathematics,numbers,anatomy,body,7,6243
1052,44,attention check,,,hummingbird,,hummingbird,,7,4201
1052,45,within-subtype,6e,6e,miser,give,miser,splurge,6,6790
1052,46,between-subtype,5c,5i,pacifist,peace,stab,wound,1,9203
1052,47,between-subtype,9f,9i,winter,sledding,vine,grape,1,9140
1052,48,within-subtype,4a,4a,abrasive,smooth,noise,silence,7,4524
1052,49,between-type,10d,1d,map,journey,cutlery,forks,1,5660
1052,50,between-subtype,3c,3b,angry,enraged,silt,sediment,5,9347
1052,51,within-subtype,7a,7a,chef,ingredients,designer,fashions,6,5052
1052,52,between-subtype,6f,6g,angry,smile,yell,softly,1,5267
1052,53,between-subtype,4h,4b,fracture,bone,bright,dark,2,7509
1052,54,within-subtype,9f,9f,winter,cold,war,destruction,4,6779
1053,1,between-subtype,7f,7e,donation,charity,give,receiver,2,10878
1053,2,between-subtype,5g,5b,laugh,happy,elastic,stretched,5,6546
1053,3,within-subtype,8d,8d,advertise,promote,breathe,live,6,6747
1053,4,between-type,4c,9i,injure,heal,vine,grape,1,8938
1053,5,between-subtype,8g,8a,shovel,dig,sweating,odor,6,6505
1053,6,between-subtype,3c,3f,breathing,hyperventilating,pillow,cushion,3,5765
1053,7,within-subtype,5d,5d,lazy,indolence,pensive,thought,2,5268
1053,8,within-subtype,7d,7d,mend,clothing,write,paper,4,5185
1053,9,between-subtype,5e,5g,water,flow,running,fast,2,5965
1053,10,within-subtype,3b,3b,happiness,joy,chuckle,guffaw,4,5665
1053,11,attention check,,,representations,,simultaneously,,1,8187
1053,12,within-subtype,2j,2j,adult,childhood,miscarriage,fetus,4,8872
1053,13,within-subtype,4c,4c,peace,war,fill,empty,7,5547
1053,14,between-subtype,7b,7c,vet,animal,surgeon,scalpel,6,5371
1053,15,between-subtype,8c,8g,bulb,flashlight,lotion,moisturize,7,5122
1053,16,between-type,2h,7h,doctor,phd,driver,license,3,5202
1053,17,between-subtype,1e,1c,state,Virginia,beverage,water,7,5363
1053,18,between-subtype,2f,2i,automobile,trunk,jesus,sins,3,5315
1053,19,between-type,10e,9g,criminology,crimes,adolescence,acne,4,5542
1053,20,between-subtype,4a,4d,young,old,forward,backward,7,5392
1053,21,within-subtype,2d,2d,game,referee,zoo,lion,5,4442
1053,22,attention check,,,coincidence,,knowledgeable,,2,4789
1053,23,within-subtype,7f,7f,receipt,customer,ribbon,winner,7,5567
1053,24,between-subtype,4h,4a,infertility,reproduction,cold,warm,7,4704
1053,25,between-subtype,9d,9c,sew,needle,bar,drinking,7,6685
1053,26,between-subtype,5h,5b,consume,edible,wooden,burned,6,4851
1053,27,within-subtype,5e,5e,fire,burn,baby,cry,7,5234
1053,28,within-subtype,3c,3c,homely,grotesque,confident,arrogance,2,6263
1053,29,between-subtype,4b,4h,bright,dark,fracture,bone,1,4942
1053,30,within-subtype,3d,3d,borrow,take,persuade,coerce,7,5132
1053,31,within-subtype,9f,9f,winter,cold,winter,snow,7,8452
1053,32,between-type,9f,2e,spring,breeze,therapy,talking,7,5032
1053,33,attention check,,,hummingbird,,hummingbird,,7,5508
1053,34,within-subtype,1e,1e,king,Arthur,prince,Charles,7,4707
1053,35,within-subtype,4h,4h,pimple,skin,gap,teeth,2,5716
1053,36,between-subtype,9i,9h,foot,sock,performance,applause,6,4675
1053,37,between-subtype,1c,1e,fish,trout,lake,Erie,5,4725
1053,38,between-type,10a,2i,shriek,panic,infinite,end,1,5843
1053,39,between-subtype,9g,9h,senescence,wheelchair,introduction,speech,3,4557
1053,40,between-subtype,5h,5f,heal,injured,hot,burn,1,8667
1053,41,between-subtype,5i,5h,iron,pressed,wash,soiled,7,4856
1053,42,between-subtype,9i,9d,shirt,button,garage,wrench,5,8612
1053,43,within-subtype,2f,2f,tree,branch,house,roof,7,4625
1053,44,attention check,,,anthropologist,,anthropologist,,7,4480
1053,45,within-subtype,2e,2e,cooking,peeling,knitting,purling,4,5577
1053,46,within-subtype,7d,7d,teach,student,donate,charity,7,4323
1053,47,within-subtype,6e,6e,confidant,betray,dead,breathe,7,4531
1053,48,between-subtype,2g,2j,wall,bricks,widow,husband,1,6586
1053,49,within-subtype,7f,7f,certificate,teacher,donation,charity,7,4452
1053,50,between-type,4a,5a,large,small,tycoon,wealthy,1,5049
1053,51,within-subtype,4a,4a,young,old,hot,cold,7,4510
1053,52,between-subtype,3e,3h,baby,adult,flood,water,1,5218
1053,53,within-subtype,6h,6h,repair,damaged,groom,unkempt,7,5207
1053,54,within-subtype,4h,4h,miscarriage,pregnancy,pimple,skin,1,5111
1054,1,within-subtype,5a,5a,pillow,soft,bigot,hateful,6,18928
1054,2,within-subtype,4h,4h,deafness,hearing,gap,teeth,3,29194
1054,3,within-subtype,2b,2b,senate,senators,paragraph,word,6,12997
1054,4,between-subtype,2i,2b,ocean,dryness,arsenal,weapons,1,15301
1054,5,between-subtype,5g,5f,paint,artistic,buoyant,float,1,9446
1054,6,between-type,2h,7h,scholar,books,doctor,phd,6,10854
1054,7,between-subtype,2d,2a,restaurant,chef,house,room,1,32718
1054,8,between-subtype,2b,2h,class,student,bird,feathers,1,13067
1054,9,between-type,6d,2b,old,youth,book,page,1,10471
1054,10,between-subtype,1b,1d,lubricant,oil,clothing,shirts,7,14613
1054,11,attention check,,,coincidence,,knowledgeable,,1,27047
1054,12,between-subtype,9i,9f,vine,grape,winter,sledding,1,7426
1054,13,within-subtype,7e,7e,pay,debtor,preach,disciple,4,21198
1054,14,within-subtype,10a,10a,crown,royalty,diploma,education,6,12331
1054,15,between-subtype,6a,6b,rainbow,monochromatic,irreparable,fixed,4,8301
1054,16,within-subtype,3c,3c,chilled,hypothermia,breathe,hyperventilate,6,19813
1054,17,within-subtype,7c,7c,fairy,wand,mechanic,tools,7,4934
1054,18,between-type,5d,7d,curious,investigation,paint,canvas,3,12421
1054,19,within-subtype,2d,2d,carnival,rides,zoo,animal,7,7782
1054,20,within-subtype,1d,1d,clothes,shirts,clothes,blouses,7,10142
1054,21,between-subtype,2h,2i,scholar,books,famine,food,1,10093
1054,22,attention check,,,representations,,simultaneously,,1,10152
1054,23,between-subtype,2c,2i,book,page,unemployed,job,1,11364
1054,24,within-subtype,6h,6h,teach,ignorant,cure,disease,7,14058
1054,25,between-subtype,6a,6d,integrity,dishonest,invincible,defeated,5,25663
1054,26,between-subtype,8c,8h,gas,furnace,immunization,disease,3,17269
1054,27,between-subtype,5h,5e,fix,broken,water,flow,2,9157
1054,28,between-subtype,2h,2j,mall,shops,widow,husband,1,6223
1054,29,within-subtype,8c,8c,battery,flashlight,mouse,computer,5,21246
1054,30,within-subtype,7c,7c,barber,scissors,programmer,computer,7,5652
1054,31,within-subtype,7a,7a,blacksmith,iron,poet,words,7,6017
1054,32,between-subtype,3h,3d,acceleration,speed,hurt,kill,4,12781
1054,33,attention check,,,anthropologist,,anthropologist,,7,13447
1054,34,between-type,1a,9h,animal,pig,narrative,epilogue,5,8072
1054,35,between-subtype,7c,7d,chemist,beaker,clean,floor,1,8092
1054,36,within-subtype,6h,6h,clean,messy,discourage,confident,6,7358
1054,37,within-subtype,5e,5e,boxer,fight,tree,grow,6,18014
1054,38,between-subtype,6g,6f,yell,softly,angry,smile,6,19893
1054,39,between-type,7d,2f,brush,teeth,tree,root,1,7525
1054,40,between-subtype,9h,9c,title,story,library,studying,1,9903
1054,41,within-subtype,4d,4d,under,over,rise,sink,3,33982
1054,42,within-subtype,3c,3c,nudging,shoving,attraction,lust,7,11885
1054,43,between-subtype,9c,9a,kitchen,cooking,closet,clothing,7,8124
1054,44,attention check,,,hummingbird,,hummingbird,,7,8740
1054,45,between-subtype,5f,5c,unstable,fall,ice,cold,3,14180
1054,46,within-subtype,7h,7h,marriage,license,charity,donations,2,11431
1054,47,between-type,6e,3d,doctor,hurt,persuade,coerce,1,6573
1054,48,within-subtype,8b,8b,loneliness,socialize,tiredness,rest,7,13631
1054,49,between-subtype,8f,8d,exercise,fitness,buy,own,1,11046
1054,50,between-subtype,10a,10b,green,go,laugh,amusement,4,18677
1054,51,between-subtype,4e,4f,evil,good,earsplitting,quiet,7,12549
1054,52,within-subtype,9f,9f,war,destruction,winter,cold,7,12101
1054,53,within-subtype,7d,7d,paint,canvas,cook,food,2,10141
1054,54,within-subtype,9g,9g,toddler,walking,infancy,pacifier,4,10070
1055,1,within-subtype,1e,1e,planet,Earth,city,Memphis,7,16548
1055,2,within-subtype,2j,2j,miscarriage,fetus,adult,childhood,1,16422
1055,3,between-subtype,5f,5d,hot,burn,provocative,controversy,6,33779
1055,4,between-type,1c,6h,container,jug,sand,rough,1,9208
1055,5,between-type,6c,1c,deceit,truth,beverage,water,1,11570
1055,6,within-subtype,6f,6f,exhausted,run,angry,smile,1,19834
1055,7,between-subtype,2h,2b,bird,feathers,class,student,5,7647
1055,8,between-subtype,5g,5e,excitement,happy,dynamite,explode,7,12079
1055,9,between-subtype,8e,8h,addict,fix,antibiotic,infection,2,11957
1055,10,within-subtype,7e,7e,inspire,follower,instruct,subordinate,7,6846
1055,11,attention check,,,hummingbird,,hummingbird,,7,12632
1055,12,between-subtype,5h,5a,help,helpless,paper,flimsy,2,9984
1055,13,between-subtype,6a,6e,love,hating,confidant,betray,6,43581
1055,14,between-subtype,2i,2f,jesus,sins,automobile,trunk,1,6094
1055,15,between-type,8d,7b,shoot,kill,salesperson,customer,2,15574
1055,16,within-subtype,4f,4f,ancient,modern,miniscule,big,7,11809
1055,17,within-subtype,4h,4h,gap,teeth,pimple,skin,6,6207
1055,18,between-subtype,9e,9g,margin,page,youth,backpack,4,9756
1055,19,between-subtype,9f,9b,winter,snow,mill,flour,5,14317
1055,20,between-type,4f,10c,freezing,warm,crown,king,1,13846
1055,21,within-subtype,9h,9h,performance,applause,preview,movie,7,26233
1055,22,attention check,,,anthropologist,,anthropologist,,7,10416
1055,23,between-subtype,2b,2j,herd,elephant,divorcee,marriage,1,10030
1055,24,within-subtype,8h,8h,rest,exhaustion,locks,theft,6,17550
1055,25,within-subtype,4h,4h,chip,porcelain,miscarriage,pregnancy,6,9461
1055,26,within-subtype,8f,8f,food,nourishment,automobile,transportation,7,23318
1055,27,between-subtype,10b,10c,kiss,love,replica,artwork,2,10136
1055,28,between-subtype,2g,2i,wall,bricks,bird,lips,1,6106
1055,29,between-subtype,6e,6b,pessimist,hope,wealthy,poor,6,21698
1055,30,between-type,7g,5f,criminal,handcuffs,round,roll,1,34810
1055,31,between-subtype,3c,3a,worried,frantic,cellphone,mobile,5,16176
1055,32,within-subtype,8c,8c,wood,fireplace,battery,phone,7,13454
1055,33,attention check,,,coincidence,,knowledgeable,,1,8005
1055,34,within-subtype,5e,5e,baby,cry,fire,burn,7,26233
1055,35,within-subtype,4h,4h,gap,teeth,deafness,hearing,3,11927
1055,36,between-subtype,9c,9h,pool,swimming,question,answer,3,11139
1055,37,within-subtype,1e,1e,university,Yale,ocean,Pacific,7,8432
1055,38,between-subtype,4g,4d,fun,reserved,forward,backward,3,9744
1055,39,within-subtype,3h,3h,darken,color,dim,light,7,5364
1055,40,within-subtype,7d,7d,cook,food,paint,canvas,5,12652
1055,41,within-subtype,8b,8b,thirsty,drink,anger,yell,6,14619
1055,42,between-subtype,2i,2c,unemployed,job,book,page,1,23670
1055,43,within-subtype,8c,8c,mouse,computer,remote,tv,7,4775
1055,44,attention check,,,representations,,simultaneously,,1,5732
1055,45,between-subtype,6a,6f,ecstasy,sad,awake,sleep,5,9599
1055,46,within-subtype,2c,2c,book,pages,book,chapters,4,7643
1055,47,within-subtype,3h,3h,acceleration,speed,flood,water,5,23391
1055,48,between-subtype,2a,2j,bicycle,wheel,prostitute,virginity,1,5654
1055,49,between-subtype,6h,6b,teach,ignorant,dead,revived,2,35694
1055,50,between-type,2j,9i,divorcee,husband,tree,branch,1,12105
1055,51,within-subtype,2g,2g,atmosphere,gas,wine,alcohol,7,20637
1055,52,within-subtype,3e,3e,puppy,dog,associate,partner,6,7366
1055,53,between-subtype,2b,2i,arsenal,weapons,ocean,dryness,1,21432
1055,54,between-subtype,4d,4h,under,over,tumor,body,1,8202
1056,1,within-subtype,3g,3g,salt,pepper,almond,pecan,2,15595
1056,2,between-type,7h,2h,doctor,phd,scholar,books,4,17293
1056,3,between-subtype,2h,2f,bird,feathers,supermarket,aisle,5,8473
1056,4,between-subtype,1c,1e,beverage,water,state,Virginia,7,9208
1056,5,between-type,6c,9f,drought,water,summer,vacation,1,16403
1056,6,between-subtype,9h,9c,conception,birth,store,shopping,4,10224
1056,7,between-subtype,4h,4g,scratch,cd,enthusiastic,lazy,1,8639
1056,8,between-subtype,6a,6b,fire,cold,immortal,die,6,8001
1056,9,within-subtype,9i,9i,axle,wheel,feet,shoes,5,12682
1056,10,between-type,6d,8b,old,young,coldness,shiver,1,9107
1056,11,attention check,,,coincidence,,knowledgeable,,1,13668
1056,12,between-subtype,7e,7f,give,receiver,donation,charity,6,9965
1056,13,between-type,2b,6d,book,page,old,youth,1,5892
1056,14,within-subtype,10d,10d,prescription,medication,plan,lesson,2,6458
1056,15,between-subtype,2j,2e,student,ignorance,cooking,stirring,1,11544
1056,16,between-type,7b,6h,salesperson,buyer,repair,damaged,6,7171
1056,17,between-subtype,3f,3h,ladder,stairs,goal,score,5,6268
1056,18,between-subtype,9h,9g,introduction,speech,senescence,wheelchair,2,7826
1056,19,within-subtype,2j,2j,retiree,job,widow,husband,2,7721
1056,20,within-subtype,10b,10b,yell,anger,wave,acknowledgment,5,6161
1056,21,within-subtype,4e,4e,mobile,inert,lazy,productive,1,8672
1056,22,attention check,,,representations,,simultaneously,,1,8582
1056,23,between-subtype,10b,10a,laugh,amusement,green,go,4,7097
1056,24,within-subtype,2b,2b,paragraph,word,senate,senators,6,7411
1056,25,within-subtype,10a,10a,crown,sovereignty,red,stop,5,5955
1056,26,within-subtype,9a,9a,classroom,students,kitchen,food,6,5395
1056,27,between-subtype,6g,6a,cooperate,defiantly,baby,mature,5,9140
1056,28,within-subtype,3c,3c,angry,enraged,hot,burning,7,7788
1056,29,between-subtype,5b,5h,wooden,burned,consume,edible,3,15858
1056,30,between-type,5g,2g,withdrawal,timid,meal,food,1,5123
1056,31,within-subtype,2h,2h,employee,job,proprietor,employees,2,6301
1056,32,between-subtype,9f,9b,winter,sledding,refinery,oil,3,9320
1056,33,attention check,,,hummingbird,,hummingbird,,7,7143
1056,34,within-subtype,3a,3a,house,dwelling,raise,elevate,7,5983
1056,35,between-subtype,1d,1b,fish,salmon,clothing,shirt,7,5208
1056,36,between-subtype,5h,5i,repair,broken,divide,parts,7,7781
1056,37,within-subtype,7g,7g,lock,key,piano,fingers,7,5448
1056,38,between-subtype,8d,8a,sleep,rest,injury,pain,5,6145
1056,39,between-subtype,6d,6h,whole,broken,clean,messy,5,5236
1056,40,within-subtype,3h,3h,decrescendo,sound,darken,color,7,5617
1056,41,between-subtype,2d,2i,funeral,corpse,desert,evergreen,1,6618
1056,42,within-subtype,3b,3b,affection,love,jog,run,7,5295
1056,43,within-subtype,5e,5e,sun,shine,shovel,dig,3,7413
1056,44,attention check,,,anthropologist,,anthropologist,,7,7137
1056,45,within-subtype,6f,6f,perplexing,understood,cruel,help,6,6466
1056,46,within-subtype,9e,9e,shore,lake,bank,river,7,6041
1056,47,within-subtype,8h,8h,rest,exhaustion,moisturize,dryness,1,8306
1056,48,between-subtype,2c,2d,body,cell,party,guests,5,9571
1056,49,between-subtype,4b,4d,dirty,clean,ahead,behind,7,5415
1056,50,within-subtype,10e,10e,anatomy,bodies,anatomy,body,5,8233
1056,51,between-subtype,4a,4e,normal,abnormal,lazy,productive,7,6910
1056,52,within-subtype,10a,10a,cross,faith,wrinkle,age,7,10642
1056,53,between-subtype,5b,5a,dusty,dusted,water,wet,2,9551
1056,54,within-subtype,3b,3b,chuckle,guffaw,shriek,scream,7,7198
1057,1,within-subtype,7c,7c,fairy,wand,mechanic,tools,2,7326
1057,2,between-subtype,6g,6f,yell,softly,angry,smile,1,4772
1057,3,between-type,6e,3d,doctor,hurt,persuade,coerce,1,5833
1057,4,between-subtype,2h,2j,mall,shops,widow,husband,4,4287
1057,5,within-subtype,7h,7h,marriage,license,charity,donations,2,5279
1057,6,within-subtype,8b,8b,loneliness,socialize,tiredness,rest,1,4630
1057,7,within-subtype,4d,4d,under,over,rise,sink,1,5044
1057,8,within-subtype,4h,4h,deafness,hearing,gap,teeth,1,4478
1057,9,between-subtype,2d,2a,restaurant,chef,house,room,1,6255
1057,10,within-subtype,7a,7a,blacksmith,iron,poet,words,1,6615
1057,11,attention check,,,coincidence,,knowledgeable,,1,11498
1057,12,within-subtype,8c,8c,battery,flashlight,mouse,computer,1,4159
1057,13,within-subtype,2b,2b,senate,senators,paragraph,word,7,7095
1057,14,between-subtype,6a,6d,integrity,dishonest,invincible,defeated,1,6358
1057,15,between-subtype,7c,7d,chemist,beaker,clean,floor,1,4607
1057,16,within-subtype,7c,7c,barber,scissors,programmer,computer,1,9160
1057,17,within-subtype,1d,1d,clothes,shirts,clothes,blouses,5,12782
1057,18,within-subtype,7d,7d,paint,canvas,cook,food,6,14712
1057,19,between-type,7d,2f,brush,teeth,tree,root,7,8320
1057,20,within-subtype,6h,6h,teach,ignorant,cure,disease,6,11607
1057,21,between-type,6d,2b,old,youth,book,page,7,7255
1057,22,attention check,,,anthropologist,,anthropologist,,7,11250
1057,23,between-subtype,9c,9a,kitchen,cooking,closet,clothing,7,10026
1057,24,within-subtype,10a,10a,crown,royalty,diploma,education,7,6031
1057,25,within-subtype,9f,9f,war,destruction,winter,cold,5,11561
1057,26,between-subtype,5h,5e,fix,broken,water,flow,3,8760
1057,27,between-subtype,2i,2b,ocean,dryness,arsenal,weapons,1,7358
1057,28,between-subtype,8f,8d,exercise,fitness,buy,own,7,11384
1057,29,within-subtype,5a,5a,pillow,soft,bigot,hateful,7,6934
1057,30,between-type,1a,9h,animal,pig,narrative,epilogue,6,8022
1057,31,within-subtype,3c,3c,nudging,shoving,attraction,lust,6,6294
1057,32,between-type,5d,7d,curious,investigation,paint,canvas,3,8542
1057,33,attention check,,,hummingbird,,hummingbird,,7,7536
1057,34,within-subtype,6h,6h,clean,messy,discourage,confident,6,7002
1057,35,between-subtype,9i,9f,vine,grape,winter,sledding,7,7046
1057,36,within-subtype,3c,3c,chilled,hypothermia,breathe,hyperventilate,6,7319
1057,37,between-subtype,1b,1d,lubricant,oil,clothing,shirts,5,7029
1057,38,between-subtype,9h,9c,title,story,library,studying,3,8222
1057,39,between-subtype,2b,2h,class,student,bird,feathers,6,5638
1057,40,between-subtype,8c,8h,gas,furnace,immunization,disease,6,6302
1057,41,between-type,2h,7h,scholar,books,doctor,phd,6,7496
1057,42,within-subtype,9g,9g,toddler,walking,infancy,pacifier,6,6445
1057,43,between-subtype,2h,2i,scholar,books,famine,food,2,8639
1057,44,attention check,,,representations,,simultaneously,,1,6967
1057,45,within-subtype,5e,5e,boxer,fight,tree,grow,7,8169
1057,46,between-subtype,2c,2i,book,page,unemployed,job,2,7431
1057,47,within-subtype,2d,2d,carnival,rides,zoo,animal,6,6214
1057,48,between-subtype,5f,5c,unstable,fall,ice,cold,4,10159
1057,49,between-subtype,4e,4f,evil,good,earsplitting,quiet,6,11807
1057,50,between-subtype,6a,6b,rainbow,monochromatic,irreparable,fixed,5,9952
1057,51,between-subtype,5g,5f,paint,artistic,buoyant,float,6,7951
